"term","estimate","std.error","statistic","p.value"
"l_quCombat",0.039102415305307,0.0054597132688498,7.16199063573622,7.95138548999887e-13
"l_quEnfants-Rouges",0.041401254201727,0.00931235837873641,4.44583987406042,8.75491444259841e-06
"l_quEpinettes",-0.246932681113341,0.00841748974598795,-29.3356675879572,3.64054013534927e-189
"l_quFolie-Méricourt",-0.0241639000950263,0.00855542749795757,-2.82439423404558,0.00473700795271154
"l_quGaillon-Vivienne",0.127928936298592,0.0089965596667731,14.2197618908781,6.90876071645687e-46
"l_quGare",0.135506778905742,0.0110669891194516,12.2442316914881,1.80377117446417e-34
"l_quGoutte-d'Or",-0.082022780066681,0.00825772482070376,-9.93285461160361,2.99554652002017e-23
"l_quGrandes-Carrières",0.148892682596508,0.00731302414986903,20.3599331200315,3.79100804981819e-92
"l_quGrenelle",0.19184545489495,0.0107611159179935,17.8276543396553,4.3113356300752e-71
"l_quGros-Caillou",0.27555949520133,0.00883328855969231,31.1955726725323,1.22342602275637e-213
"l_quHôpital-Saint-Louis",-0.10997241508717,0.00827431930936306,-13.2908111199827,2.61725554604709e-40
"l_quHalles",0.0243850559690455,0.00928912165703118,2.62511966893961,0.00866185182566789
"l_quJardin-des-Plantes",0.195750844101253,0.00921549401517425,21.2414921846761,3.95136948615411e-100
"l_quJavel 15Art",0.0784067107751971,0.0111139776405186,7.05478392266576,1.72869136939875e-12
"l_quMaison-Blanche",0.110071568225621,0.0103968757553626,10.5869850535481,3.42444111044559e-26
"l_quMontparnasse",0.187234486026979,0.00961014791552724,19.4829973141685,1.53051583058148e-84
"l_quMuette",0.0691414520112883,0.0154473749139122,4.47593538686098,7.60774918954907e-06
"l_quNecker",0.0412137380745475,0.0107373134650549,3.83836591980663,0.000123855815270752
"l_quNotre-Dame-des-Champs",0.188679962893379,0.00937229491059218,20.13167155892,3.89627316712832e-90
"l_quOd�on",0.261312203258797,0.0085359138611648,30.6132661960976,8.15153740724253e-206
"l_quPère-Lachaise",0.0370245595765007,0.00846972643064071,4.37139969982477,1.2345255914401e-05
"l_quPetit-Montrouge",0.0690617738224783,0.0109982590192995,6.2793369115321,3.40020055217483e-10
"l_quPicpus",0.0424415949440118,0.00879586827993853,4.82517400139016,1.39881091224434e-06
"l_quPlaisance",0.00990321211212108,0.0109686405996321,0.902865949719719,0.366597044174795
"l_quPorte-Dauphine",0.075011243522797,0.015494889457897,4.84103121397665,1.2916707944712e-06
"l_quPorte-Saint-Denis",0.00381726458143592,0.00842549035048464,0.453061415139636,0.650504518449166
"l_quPorte-Saint-Martin",-0.0175214111144833,0.00836245238840656,-2.0952479369299,0.0361489579489052
"l_quQuinze-Vingts",0.157783850764843,0.00939745464061804,16.7900625008461,2.88540872685911e-63
"l_quRochechouart",-0.0849966970585872,0.00711062193166496,-11.953482814222,6.22602545247636e-33
"l_quRoquette",0.0522420793228151,0.00859468492939424,6.07841703936635,1.21374749543414e-09
"l_quSaint-Ambroise",0.00322136647391273,0.00875809153899723,0.36781603155995,0.713010414297028
"l_quSaint-Fargeau",-0.0197606444796764,0.00922794515797895,-2.14139162526235,0.0322424697325776
"l_quSaint-Georges",0.0210552498657559,0.00678040219430814,3.10530987135702,0.00190079778133252
"l_quSaint-Gervais",0.0948915553176237,0.00918218042414938,10.3343161356377,4.92915305114222e-25
"l_quSaint-Lambert",0.0436160844012224,0.0109087611740595,3.9982619204222,6.38093195115259e-05
"l_quSaint-Merri",0.0753346461422727,0.00921675796322055,8.17366002697428,2.99172089509433e-16
"l_quSaint-Vincent-de-Paul",-0.0566530216978795,0.00845604976794422,-6.69970296445555,2.0884361318185e-11
"l_quSainte-Avoie",0.0105798459888912,0.0093293460290447,1.13403940168511,0.256778020652551
"l_quSainte-Marguerite",0.00817852593892499,0.00866991564480543,0.943322435187146,0.345516003743941
"l_quTernes",0.0706893296595643,0.0083376802832596,8.47829699125,2.28514043430149e-17
"l_quVillette",-0.00836088693326556,0.00520920508247292,-1.60502164934856,0.108489040355069
"n_100",-0.00963335997047675,0.000969960682770785,-9.93170150253734,3.03039673566816e-23
"n_500",-0.000529668235368303,0.000238967796080768,-2.216483744066,0.0266583899814633
"n_1000",0.00657806791662982,0.000134515569129872,48.9019074831318,0
"mon_200",0.0933473180167623,0.0122054419621105,7.64800802023729,2.04116486490011e-14
"mon_500",-0.00965400503583466,0.00497186630240049,-1.94172659694682,0.0521702071120985
"mon_1000",0.010007726942167,0.0014634215992513,6.83858086233457,7.99815140735357e-12
"nb_amen",0.0063119548866646,5.72017622482193e-05,110.345462072912,0
