"Het appartement was mooi en sfeervol ingericht, opgeruimd en er stond een lekkere fles wijn klaar.",1,dutch,nl-en,"The apartment was beautiful and tastefully decorated, cleaned up, and there was a nice bottle of wine ready."
"Prettige, schone studio in gezellige buurt in rustig straatje.",1,dutch,nl-en,"Nice, clean studio in a nice neighborhood, in a quiet street."
Klein appartement (12m2) met precies wat je nodig hebt als je komt om te slapen en verder in de stad bent. Slaapbank beneden en ruim bed op de vide. Handig als je met je dochter op reis bent.,1,dutch,nl-en,Small apartment (12m2) with exactly what you need when you come to sleep and continue in the city. Sofa bed downstairs and a spacious bed on the vide. Useful if you with your daughter on a journey.
"Een mooi en leuk ingericht appartement in een prettige buurt. Goede uitvalsbasis voor Parijs, met ook veel mogelijkheden in de directe omgeving. ",1,dutch,nl-en,"A beautiful and nice decorated apartment in a pleasant neighbourhood. Good base for Paris, with also a lot of opportunities in the immediate vicinity. "
"Geweldige plek op een goede locatie.  De metro is dichtbij en er is een fietsstation bijna voor de deur. Ook zijn attracties als de Eiffeltoren en de Arc de Triomphe snel te bereiken. Myriam is heel aardig, open en gezellig.",1,dutch,nl-en,"Great place, good location. The metro is close by and there is a fietsstation almost to the door. Also, attractions such as the eiffel tower and the Arc de Triomphe. Myriam is very nice, open and friendly."
"Een heerlijk appartement op een perfecte locatie! 5 minuten van de Sacre Coeur en al haar prachtige straatjes om uit te gaan en te eten. Mooiste deel van Parijs! Er was goed contact met Charles en een duidelijke mail vooraf mbt het ophalen van de sleutels en dergelijke. Appartement zelf was groot en schoon!

",1,dutch,nl-en,"A lovely apartment in a perfect location! 5 minutes from the Sacre Coeur and all of its wonderful streets, to go out and eat. Most beautiful part of Paris! There was good contact with Charles and a clear e-mail in advance regarding the pick up of the keys and such. Apartment itself was large and clean!!!

"
"Een fijne ruimte met alle voorzieningen, schoon, sfeervol en uitnodigend. De locatie is vlak bij de metro en kleine winkeltjes. Pierre is behulpzaam, en altijd goed bereikbaar. De ruimte heeft een mooie persoonlijke touch en het is er erg rustig. dwz geen geluidsoverlast van welke vorm dan ook.",1,dutch,nl-en,"A fine space with all the amenities, clean, cozy and inviting. The location is close to the metro and small shops. Pierre is helpful, and is always easily accessible. The space has a nice personal touch and it is very quiet. ie no noise of any kind."
Prima appartement op de bovenste verdieping. Prachtige uitvalsbasis voor een bezoek aan Parijs. Heerlijk om na een warme dag in de stad af te koelen en na te genieten op het prachtige dakterras.,1,dutch,nl-en,Excellent apartment on the top floor. Wonderful base for a visit to Paris. Great for after a hot day in the city to cool off and relax on the beautiful roof terrace.
Geef van tevoren aan dat je gebruik wil maken van de parkeerplaats. Verder is er standaard plaats voor zes personen en niet 9. Je moet voor de extra mensen een bed organiseren. Het apartement is gezellig en ruim en heerljk rustig snachts.,1,dutch,nl-en,"Specify in advance that you want to make use of the car park. Further, it is by default, there is place for six persons, and not 9. You need to for the extra people in a bed to organize. The apartment is nice and spacious, and yourself some quiet to write."
"Mooi, ruim en gezellig appartement met gratis parkeergelegenheid in een fijne buurt in Parijs. Tijdens de zomer kan je genieten van een prachtig dakterras. Winkels, restaurants en de metro binnen wandelafstand. We werden goed ontvangen en de eigenaars zijn bereikbaar in geval van vragen of problemen. De netheid van de keuken en de douche kan beter. Tijdens ons verblijf waren er geen badhanddoeken aanwezig.
Ondanks enkele minpunten hebben we heerlijk genoten van ons verblijf!",1,dutch,nl-en,"Beautiful, spacious and cozy apartment with free parking in a nice area in Paris. During the summer you can enjoy a beautiful roof top terrace. Shops, restaurants and the metro within walking distance. We were well received and the owners are reachable in case of questions or problems. The cleanliness of the kitchen and the shower could be better. During our stay there were no pool towels available.
Despite some flaws, we enjoyed our stay!"
"Goede ontvangst in appartement door Nathalie, nadat ik mijn aankomst in Parijs telefonisch aan haar had gemeld. Duidelijke afspraken. Appartement is zoals beschreven in de advertentie: klein en eenvoudig, maar prima voor verblijf van een paar dagen. Ook schoon. Buurt is goed: veel scholen maar ook winkeltjes en cafés. Butte aux Cailles op 10 minuten loopafstand: heel aantrekkelijke uitgaansplek voor jonge mensen. Zondagochtendmarkt op straat bij M Corvisart is een aanrader: veel lekkere dingen.",1,dutch,nl-en,"Good reception in the apartment of Nathalie, after my arrival in Paris by telephone to her had been reported. Clear agreements. Apartment is as described in the ad: small and simple, but fine for a stay of a few days. Also, clean. Near is good: a lot of schools but also shops and cafes. Butte aux Cailles on a 10-minute walking distance: very attractive uitgaansplek for young people. Zondagochtendmarkt on the street at M Corvisart is a must: a lot of tasty things."
Geweldige ervaring! Marie-Pascale is een geweldige hostes. Ze is ontzettend vriendelijk en behulpzaam en haar appartement heeft alles wat je nodig hebt,1,dutch,nl-en,Great experience! Marie-Pascale is a great hostess. She is very friendly and helpful and her apartment has everything you need
"Het verblijf bij Marie-Pascale, samen met mijn zoontje van zes, was geweldig. Ze is een heel gastvrije, vriendelijke dame die ook Oscar het gevoel gaf dat hij er welkom was. Je logeert in een mooi, stijlvol appartement vlak bij de Eiffeltoren. Je hebt er je eigen hoekje met een grote slaapkamer en private badkamer. Je mag ook gebruik maken van de keuken en de zithoek van Marie-Pascale. Het is echt een aanrader om hier te logeren.",1,dutch,nl-en,"The stay at Marie-Pascale, together with my young son of six, was amazing. She is a very welcoming, friendly lady who is also Oscar feel that he was welcome. You will be staying in a nice, stylish apartment near the eiffel tower. You have your own little corner with a large bedroom and private bathroom. You may also make use of the kitchen and the seating area of Marie-Pascale. It is really a must to be here to stay."
Florence en Jérémy waren uitstekende hosts en het appartement ligt handig gelegen op loofafstand van twee metro-stations. Aanrader.,1,dutch,nl-en,Florence and Jérémy were excellent hosts and the apartment is conveniently located on loofafstand of two metro stations. Recommended.
"Florence en Jérémy waren erg aardig, ook al waren we er maar 1 nacht we voelde ons meteen erg thuis. Florence had een paar goede tips waardoor onze korte vakantie helemaal perfect was!",1,dutch,nl-en,"Florence and Jérémy were very kind, even though we were there only 1 night, we felt immediately very much at home. Florence had a couple of good tips, making our short vacation perfect!"
"Wij zijn zeer vriendelijk ontvangen en goed begeleid met de auto naar de parkeerplaats. Eenmaal in het appartement zijn we ontvangen zoals wij gasten ook zouden ontvangen, hartelijk. Er was een alleraardigste hond en onze kinderen hebben ondanks het feit dat ze geen Frans spraken leuk kunnen spelen met haar kinderen. Het ontbijt was fantastisch, de tips over wat we maar wilden weten over Parijs waren zeer bruikbaar en ze heeft ons goed op gang geholpen om Parijs te ontdekken. We zouden zeker weer een keer boeken als we in de (zeer leuke) buurt zijn. Het voelde toch een beetje of we thuis kwamen.",1,dutch,nl-en,"We are very kindly received, and well accompanied with the car to the parking lot. Once in the apartment we received as we guests would receive a warm welcome. There was a lovely dog, and our children, despite the fact that they have no spoke French fun can play with her children. The breakfast was fantastic, the tips on what we wanted to know about Paris were very useful and she has us well on its way helped to discover Paris. We would definitely again book if we are in the (very nice) neighborhood. It still felt a little or we come home."
"Zeer vriendelijke en heldere communicatie met de verhuurders. Heerlijke, ruime plek op een mooie locatie in leuke wijk.",1,dutch,nl-en,"Very friendly and clear communication with the landlords. Wonderful, spacious place in a beautiful location in nice neighborhood."
Heel mooi en licht loft appartement. Goede service met flexibele aankomst en vertrektijd. Snel reactie op boeking! Het appartement is precies zoals op de foto's en ligt in een leuke wijk met veel barretjes en cafétjes.,1,dutch,nl-en,Very nice and bright loft apartment. Good service with flexible arrival and departure times. Fast response to booking! The apartment is exactly as on the pictures and is located in a nice neighborhood with lots of bars and cafés.
Heerlijke buurt en knus appartement. Het heeft veel charme!,1,dutch,nl-en,Lovely neighborhood and cozy apartment. It has a lot of charm!
"Kom je aan in een levendige wijk in Parijs. Dan denk je hoe kan het waar zijn wat ik op de foto's gezien heb. Dan kom je binnen en dan is daar een idyllisch binnenplaatsje. Een huis, prima ingedeeld en vooral naar onze smaak. De foto's zijn zoals het huis is. Dichtbij meerdere metrostations. In de wijk kun je alles, eten drinken en een supermarkt er recht tegenover. Dit huis was misschien wel mijn beste airbnb ervaring. Heerlijk 's ochtends je ontbijtje op het binnenplaatsje. Geweldig huis.",1,dutch,nl-en,"You will come to in a lively district in Paris. Then you think how can it be true what I seen the photos I have. Then you come in and then there is an idyllic courtyard. A home, very organized, and especially to our taste. The pictures are as the house is. Close to several metro stations. In the district, you can see everything, food, drinks and a supermarket right in front of you. This house was perhaps my best airbnb experience. Delicious in the morning your breakfast in the courtyard. Great house."
"Het app is zeer gezellig en proper. De ligging is uniek, een zeer gezellige buurt met cafeetjes en restaurant, in de onmiddellijke omgeving van de Sacre Coeur. Ondanks de levendige buurt heb je geen last van lawaai. Aurelia is zeer vlot in communicatie. We hebben haar niet gezien maar alle info was op voorhand uitgewisseld. ",1,dutch,nl-en,"The app is very cozy and clean. The location is unique, a very nice neighborhood, with cafes and restaurant, in the immediate vicinity of the Sacré Coeur. Despite the lively neighborhood, you will have no problems of noise. Aurelia is very fluent in communication. We have had her not seen but all the info was in advance exchanged. "
"Het was geweldig om een weekend in dit appartement te verblijven.
Perfecte locatie, klein maar heel sfeervol en heel efficiënt ingedeeld.
We hebben genoten!",1,dutch,nl-en,"It was great to have a weekend in this apartment.
Perfect location, small but very cozy and very efficiently laid out.
We have enjoyed!"
"Aurelia heeft een appartement op een meer dan fantastische locatie. Het is midden in Montmartre in het hippe, gezellige deel. Er is veel te doen en te zien.
De woning ligt centraal ten opzichte van diverse metrostations en bezienswaardigheden. Alles wat nodig is, is aanwezig. Aan te raden!",1,dutch,nl-en,"Aurelia has a apartment on a beautiful location. It is in the heart of Montmartre in the trendy, lively part. There is much to do and see.
The property is located central to several tube stations and attractions. Everything needed is present. Recommend!"
"Geweldig (Website hidden by Airbnb) buiten de peripherique, niet toeristisch. Via de metro met een half uur in hartje Parijs. Gelegen in een levendige buurt, met veel eettentjes. Heerlijk Libanees restaurant in de straat. 
De mobiele router is super handig. Alejandra is een goede gastvrouw en altijd bereid om je te helpen en van informatie te voorzien. ",1,dutch,nl-en,"Great (Website hidden by Airbnb) outside the peripherique, not a tourist. Via the metro with a half-hour in the heart of Paris. Located in a lively area, with many eateries. Delicious Lebanese restaurant in the street. 
The mobile router is super convenient. Alejandra is a good hostess and always willing to help you and to provide information. "
Alejandra was erg gastvrij en behulpzaam gedurende ons verblijf. We voelden ons helemaal thuis en hebben genoten van ons verblijf. Het ligt dichtbij de metro en heeft een goede verbinding naar de high lights van Parijs. Ik zou er zeker nog een keer heengaan bij een volgend bezoek aan Parijs,1,dutch,nl-en,Alejandra was very welcoming and helpful during our stay. We felt completely at home and enjoyed our stay. It is located close to the metro and has good connectivity to the high lights of Paris. I would definitely again go on a next visit to Paris
zeker een aanrader om naar tie te gaan als je parijs gaat bezoeken!,1,dutch,nl-en,definitely recommended to tie to go to if you are in paris go visit!
"Prima verblijf gehad in het appartement, genoeg ruimte. Alles was netjes en schoon, goede bedden, heerlijk geslapen. Licht dichtbij alle voorzieningen en je bent met een half uurtje in de stad met de metro die op een paar minuten lopen ligt. Allejandra helpt je met alles wat je nodig hebt.",1,dutch,nl-en,"Great stay in the apartment, enough space. Everything was neat and clean, good beds, good sleep. Close to all amenities and you are with a half an hour in the city with the metro a few minutes walk away. Allejandra helps you with everything you need."
"Het appartement was perfect verzorgd en op een geweldige locatie in Parijs.
Alles wat je nodig hebt is aanwezig en de verhuurders zijn zeer vriendelijk en weten veel over de buurt.
Zeker een aanrader! ",1,dutch,nl-en,"The apartment was perfect and in a great location in Paris.
Everything you need is there and the landlords are very friendly and know a lot about the neighborhood.
Definitely recommended! "
"De communicatie met Coral liep zeer prettig, alles was duidelijk en we kregen snel reactie op vragen. De buurt is gezellig, mooi en alle voorzieningen zijn vlakbij. De kamer os klein maar gezellig, van alle gemakken voorzien. De badkamer was zo krap dat je zelfs met 1 persoon moest passen en meten. Eigenlijk was op het bed na (we sliepen in een diepe kuil) alles uitstekend!",1,dutch,nl-en,"The communication with Coral was very nice, everything was clear and we got fast response on questions. The neighborhood is cozy, beautiful and all amenities are close by. The room os small but cozy, equipped with all modern conveniences. The bathroom was so tight that even with just 1 person had to fit and measure. Actually, it was on the bed (we slept in a deep pit) everything is excellent!"
Zeer centraal gelegen plek. Klein maar goed te doen omdat de slaapkamer boven is.,1,dutch,nl-en,Very centrally located place. Small but easy to do because the upstairs bedroom is.
"Het appartement is ruim en erg praktisch. Alle benodigdheden waren in het appartement aanwezig. Ons verblijf in het appartement was goed.
De omgeving laat geen wensen over. Alle winkels (denk aan supermarkten, kledingwinkels, restaurants, enzovoorts) zijn aanwezig.
Alle openbare voorzieningen zijn op loopafstand. Wij hebben erg goed gebruik kunnen maken van het Metrostation.
Wij hebben genoten van onze verblijf.
",1,dutch,nl-en,"The apartment is spacious and very practical. All the necessities were present in the apartment. Our stay in the apartment was good.
The area leaves nothing to be desired. All the stores (think supermarkets, clothing stores, restaurants, etc.) are present.
All public amenities are within walking distance. We have very good use of the Metro.
We have enjoyed our stay.
"
"Heel leuk en knus appartement gelegen in het centrum van Parijs. Leuk ingericht met veel oog voor detail. Oude balken in de wanden en plafond zijn origineel uit de 17-de eeuw. Schoon appartement, kleine badkamer. Twee slaapkamers en een slaapbank. ",1,dutch,nl-en,"Very nice and cozy apartment located in the centre of Paris. Nicely decorated with eye for detail. The old beams in the walls and ceiling are original from the 17th century. Clean apartment, small bathroom. Two bedrooms and a sofa bed. "
Het verblijf was heel last minute geregeld en alles verliep piekfijn! Romain wachtte ons op met de sleutels op de hoek van z'n straat. De locatie was verrassend rustig en gelegen in een heel fijne buurt.,1,dutch,nl-en,The stay was very last minute arranged and everything went perfectly! Romain was waiting for us with the keys at the corner of his street. The location was surprisingly quiet and located in a very nice area.
"Hoewel het 11e niet de bekendste wijk van Parijs is, is het zeker één van de leukste om in te verblijven. De directe omgeving van het appartement van Romain heeft veel fijne restaurants en terrassen. Daartussen vind je tal van leuke, kleine winkeltjes. Op loopafstand vind je patissier Ciryl Lignac en een bakker (Rue Faidherbe) met heerlijk brood en een groot assortiment viennoiserie. En één van de meest geliefde bistro's van Parijs bevindt zich op loopafstand: Le Paul Bert. Absolute aanrader!

Het appartement zelf is écht Parijs'; niet heel groot maar ruimschoots voldoende voor twee personen. Het is charmant en stijlvol ingericht. En het is van alle gemakken voorzien (waar je toch nauwelijks aan toe komt omdat je voornamelijk op één van de vele terrassen in de buurt te vinden bent). Het bed slaapt prima.

Met twee buslijnen (voor de deur en om de hoek) en twee metrostations (Faidherbe-Chaligny en Charonne)  in de directe nabijheid ligt de rest van Parijs aan je voeten! 

De communicatie met Romain verliep prima en soepel. Hij was ook erg flexibel met betrekking tot het maken van afspraken over aankomst en vertrek.

Kortom: wij zijn uiterst tevreden over ons verblijf en komen graag nog een keer terug!
",1,dutch,nl-en,"Although the 11th not the famous district of Paris, it is certainly one of the nicest to stay in. The immediate vicinity of the apartment of Romain has many fine restaurants and terraces. In between you'll find plenty of nice, small shops. Within walking distance you will find bakery Ciryl Lignac, and a bakery (Rue Faidherbe) with delicious bread and a large assortment of pastries. And one of the most beloved bistros of Paris is within walking distance: Le Paul Bert. Absolute must!

The apartment itself is really Paris'; not very large but ample for two persons. It is charming and tastefully decorated. And it is equipped with all comforts (where you hardly have to because you are primarily on one of the many terraces in the area are). The bed sleeps fine.

With two bus routes (for the door and around the corner), and two metro stations (Faidherbe-Chaligny and Charonne) in the immediate vicinity is the rest of Paris at your feet! 

Communication with Romain went fine and smoothly. He was also very flexible with regard to arrangements on arrival and departure.

In short: we are extremely pleased with our stay and would be happy to come back again!
"
