"L'appartement de Nadine est idéalement situé dans le quartier de Montmartre. Ultra spacieux, avec ne ascenseur, il domine les toits de Paris avec une superbe vue. 
Vous êtes au coeur du Village de Montmartre, au pied des escaliers, et avec plein de petits commerces et restos sympa tout autour. Vraiment génial.",1,french,fr-en,"The apartment Nadine is conveniently located in the Montmartre district. Ultra-spacious, with no elevator, it overlooks the rooftops of Paris, with a superb view. 
You are in the heart of the Village of Montmartre, at the foot of the stairs, and with lots of small shops and friendly restaurants all around. Really great."
"RAS pour Pierre, Hôte agréable et attentionné. 
Quartier super et très bien situé. 
",1,french,fr-en,"RAS Stone, Host friendly and attentive. 
Super neighborhood and very well located. 
"
"RAS pour cet hôte, je recommande vivement. 
Merci encore ! ",1,french,fr-en,"RAS for this host, I highly recommend it. 
Thank you again ! "
L appartement de pierre Georges très mignon et bien agencée,1,french,fr-en,The apartment of pierre Georges very cute and well laid-out
Cet appartement a été à la hauteur de mes attentes.  Très près des réseaux de transport en communs et des commerces de proximité que nous avons tous besoin.  Merci Pierre.,1,french,fr-en,This apartment was the height of my expectations. Very close to the networks of public transport and local shops that we all need. Thank You Peter.
"L'appartement est magnifique, ensoleillé, propre et chaleureux. Le balcon est tout simplement un des point fort de mon voyage. Merci Pierre pour ce séjour parfait",1,french,fr-en,"The apartment is beautiful, sunny, clean and warm. The balcony is simply one of the highlight of my trip. Thank you Pierre for the perfect stay"
"L appartement est confort , pratique , super bien placé , dans l un des meilleurs quartiers de Paris .
Benoit est disponible , arrangeant , il a contribué a ce que nous passions  un super séjour 
je recommande appart et hôte de qualité ",1,french,fr-en,"The apartment is comfortable , convenient , super well located , in one of the best areas of Paris .
Benoit is available , accommodating , it helped that we had a super stay 
I recommend apartment and host quality "
"très agréable séjour au 1°étage d'un appart très silencieux et qui a son charme , placé au coeur de Montmartre et d'ou on peut faire beaucoup de visites à pied; les commerces sont nombreux et l'hebergeant sympa ",1,french,fr-en,"very pleasant stay at the 1°floor of a apartment, very quiet and it has its charm , placed in the heart of Montmartre and or you can do a lot of walking tours; the shops are numerous, and the hosts friendly "
"Appartement très bien situé dans Montmartre, juste derrière le Moulin Rouge et auprès du Métro.
Appartement au calme, on y dort très bien !
Benoit est très arrangeant et sympathique.
N'hésitez pas à louer son appartement.
",1,french,fr-en,"Apartment very well located in Montmartre just behind the Moulin Rouge and the Metro.
Quiet apartment, it sleeps very well !
Benoit was very accommodating and friendly.
Please do not hesitate to rent his apartment.
"
"Bonjour tout le monde!
J'ai passé 4 jours parfaits chez Benoît!!Il est très gentil, accueillant et chez lui c'est comme se sentir à la maison!Chez Benoît il y a tout ce qu'il faut et sa maison moi et ma famille on l'a trouvée magnifique! À proximité on a des boulangeries, des supermarchés, des restaux!Absolument tout!Les lignes de métro 2 et 12 sont juste à côté et en 7 minutes on est sur Champs- Élysées!Je conseille vivement passer le séjour à Paris chez lui car c'est que du bonheur!Le quartier est magnifique!

Hola a todos!
Estuve durante 4 días en casa de Benoît y fue maravilloso!Benoît es muy amable y te hace sentirte como en tu propia casa a parte de que su casa es preciosa y muy acogedora!Estuve con mi familia y todos pensamos que Benoît es muy simpático y estuvimos muy agusto!En el barrio hay de todo, súper, panadería, restaurantes etcétera!Las líneas de metro 2 y 12 están justo al lado y en 7 minutos estás en Campos Eliseos!Sinceramente perfecto!Y por supuesto el barrio, al lado del Moulin Rouge, felicidad completa!",1,french,fr-en,"Hello everyone!
I spent 4 perfect days at Benedict!!It is very nice, welcoming and his home is like feeling at home!With Benedict there is all it takes, and its house me and my family we found it, beautiful! Nearby there are bakeries, supermarkets, cafeterias!Absolutely everything!Metro lines 2 and 12 are just to the side and in 7 minutes you are on Champs - Élysées!I highly recommend to spend the stay in Paris with him because it is that of happiness!The neighborhood is beautiful!

Hola a todos!
Estuve durante 4 días en casa Benedict y fue maravilloso!Benedict es muy amable y te hace sentirte como en tu propia casa a parte of that su casa es preciosa y muy acogedora!Estuve con mi familia y todos pensamos Benedict es muy simpático y estuvimos muy agusto!En el barrio hay de todo, súper, panadería, restaurantes etcétera!Las líneas de metro 2 y 12 están justo al lado y a 7 minutos estás en Campos Eliseos!Sinceramente biker jacket!Y por supuesto el barrio al lado del Moulin Rouge, felicidad completa!"
"l' apartement c'est petit, mais très confortable et c'est vraiment attaché au metro: ça c'est très important pour les touristes. Il y a des bistrot très proche. Benoit est tres disponible Fidatevi di lui",1,french,fr-en,"the apartment is small, but very comfortable and it is really attached at the metro: this is very important for tourists. There is a bistro very close. Benoit is very available Fidatevi di him"
"Bonjour, nous avons passé 2 nuits à Paris dans l'appart de Benoît que nous n'avons pas rencontré, un ami nous a reçu le soir à notre arrivée à 21h15. Nous étions 2 adultes et 2 enfants et les journées parisiennes de visite étant bien remplies, tout le monde a dormi profondément avec un appartement très calme. Quartier sympa.
Prévoir un balai avec un manche qui tient - Lol..
Bonne 1ère expérience pour notre part.
corinne",1,french,fr-en,"Hello, we spent 2 nights in Paris in the apartment of pope Benedict that we have not met, a friend received us in the evening at our arrival at 21.15. We were 2 adults and 2 children and the days in paris to visit being well met, everyone slept soundly with a apartment very quiet. Great neighbourhood.
Provide a broom with a handle that is Lol..
Good 1st experience for us.
corinne"
"Super appartement très bien placé en plein coeur de Montmartre, idéal pour un séjour parisien! Benoit a été très arrangeant pour l'arrivée en envoyant un de ses amis nous accueillir! Merci pour tout!",1,french,fr-en,"Super apartment very well located in the heart of Montmartre, ideal for a parisian stay! Benoit was very accommodating for arrival by sending one of his friends welcome us! Thank you for everything!!!"
"Un gran MERCI encore à Benoît pour son accueil dans son appart. Appartement retrouvé comme sur les photos, top emplacement dans le quartier et nous nous sommes vraiment senti comme chez nous. Mon premier AirB&B mais au niveau d'accueil je ne saurais pas dire quoi attendre en plus. Ideal pour un weekend à Paris. ",1,french,fr-en,"A big THANKS again to Benoit for his welcome in his apartment. Apartment recovered as the pictures, top location in the neighborhood and we really felt like home. My first AirB&B but at home I don't know what to expect. Ideal for a weekend in Paris. "
Benoit est un très bon hôte. L'appartement est super bien situé. On se sentait attendues c'était très agréable.,1,french,fr-en,"Benoit is a very good host. The apartment is super well located. It was expected, it was very nice."
"Hôte très accueillant et disponible
Appartement calme dans quartier très vivant
Appartement un peu étroit pour 4",1,french,fr-en,"Host very friendly and available
Quiet apartment in lively area
Apartment a bit cramped for 4"
"Un grand merci à Benoît pour son accueil !!! Appartement très sympathique et décoré avec bon goût, propre et très confortable.  Dans un immeuble typique  Parisien, jolie cage d'escalier et magnifique carrelage..  Très bien situé, Proche du Métro. On se sent très vite Parisien .-) A recommander !!! Merci Benoît et a très bientôt !!  Vincent Coline Eva & Jade",1,french,fr-en,"A big thank you to Benedict for his home !!! Apartment very nice and decorated with good taste, clean and very comfortable. In a typical building of Paris, beautiful staircase and beautiful tiled floors.. Very well located, Close to the Metro. You feel very Parisian .-) Has recommend !!! Thank you Benedict, and was very soon !! Vincent Hill Eva & Jade"
"Appartement super bien placé à Montmartre, juste à côté d'une station de métro et des lignes de bus. Benoit a été très gentil. ",1,french,fr-en,"Apartment is super well situated in Montmartre, right next to a metro station and bus lines. Benoit has been very nice. "
"Un chouette appartement très bien situé. Un endroit idéal pour visiter Paris et y passer un agréable moment. Quoi de mieux que d'aller a Montmartre a pied pour prendre son petit déjeuner au soleil?
Un hôte sympathique, agréable, et très arrangeant au niveau des horaires de départ et d'arrivée (notre arrivée était tardive...). Des petites attentions qui nous ont fait plaisir en arrivant (livres laisses sur Paris, les visites les restaurants,...)
Un lieu que je conseille à toutes les personnes souhaitant visiter la capitale. 
Merci Benoit pour cet excellent weekend. ",1,french,fr-en,"A nice apartment very well located. An ideal place to visit Paris and spend a nice time. What better way than to go to Montmartre on foot to take his breakfast in the sun?
A congenial host, pleasant, and very accommodating in terms of schedule of departure and arrival (our arrival was late...). Small attentions that we have had a lot of fun arriving (books, leashes on Paris, visiting restaurants, etc.)
A place that I would recommend to all people wishing to visit the capital. 
Thank you Benoit for this great weekend. "
"Nous avons séjourné dans l'appartement de Benoît durant 2 nuits afin de visiter Paris en famille. Nous étions 2 adultes et 2 enfants. L'appartement est très fonctionnel et idéalement localisé.
Nous avons particulièrement apprécié la disponibilité de Benoît face à nos questions, tout cela avec une grande sympathie.
A recommander.
Laureen & Anthony",1,french,fr-en,"We stayed in the apartment of Benedict for 2 nights in order to visit Paris in the family. We were 2 adults and 2 children. The apartment is very functional and conveniently located.
We particularly appreciated the availability of Benedict in the face of our questions, all this with great sympathy.
Has recommend.
Lauren & Anthony"
"Un grand merci à Benoît, qui nous a accueillis chaleureusement, reçus comme si on été ses amis. Son appart est tel qu'il le décrit et le quartier est calme et sympa à 2 rues du Moulin Rouge! Sa disponibilité et ses petites attentions (comme laisser des guides et adresses) nous ont permis de passer un excellent séjour à Paris. 
Merci Benoît. Franck et Martine, Les Creusois!!",1,french,fr-en,"A big thank you to ben, who greeted us warmly, welcomed as if we were his friends. His apartment is as described and the neighborhood is quiet and nice, 2 blocks from the Moulin Rouge! Its availability, and its small touches (such as leaving guides and addresses) we were allowed to spend a great stay in Paris. 
Thank You Benedict. Franck and Martine, The Creusois!!"
"Excellent localization, appartement génial, decóration agreable, aérodynamique avec du vent frais qui courre pour la fenêtre. Quartier calm, sans aucun bruit et pourtant si proche de la vie bohème. Juste à côté du Moulin Rouge et des bons restaurants de Montmartre. 
Reçoit tranquillement 2 couples jeunes ou une famille de 4 personnes. 
Si je pouvais donner des avis, je lui donnerais 5 étoiles. ",1,french,fr-en,"Excellent location, awesome apartment, decóration smooth, aerodynamic with the cool wind that races to the window. District calm, without any noise and yet so close to the life bohemian. Just next to the Moulin Rouge and the restaurants of Montmartre. 
Receives quietly 2 young couples or a family of 4 people. 
If I could give advice, I would give him 5 stars. "
"Nous avons passé un excellent séjour à Paris, au cœur de Montmartre dans l'appartement de Benoit. Appartement nouvellement repeint, très bien situé et conforme à sa description. Nous n'avons pas pu rencontré Benoit mais il a toujours été disponible par mail ou au téléphone pour répondre à toutes nos questions. Merci d'ailleurs pour les guides sur Paris et Montmartre mis à notre disposition.",1,french,fr-en,"We had a great stay in Paris, in the heart of Montmartre, in the apartment of Benoit. Apartment newly painted, very well located and accords with its description. We have not been able to met Benoit, but he was always available by email or phone to answer all our questions. Thank you for the guides on Paris and Montmartre at our disposal."
"Logement très bien situé  avec beaucoup de commerces à proximité. 
Appartement très au calme! 2 stations de métro toutes proches.
Très bon séjour sur Paris malgré la chaleur!",1,french,fr-en,"Housing very well located with many shops nearby. 
Apartment very quiet! 2 metro stations nearby.
Very good stay in Paris despite the heat!"
"Appartement très accueillant et proche des commodités.  L'accès au centre de Paris est rapide. N'ayant pas rencontré Benoît,  les indications fournies ont été très claires.",1,french,fr-en,"Apartment very friendly and close to amenities. Access to the centre of Paris is quick. Not having met Benedict, the directions provided were very clear."
"Benoît a beaucoup d'excellents commentaires et ça n'est pas pour rien!
Il est ouvert, accueillant, très arrangeant (notamment sur les horaires) et relax. Nous avons fait connaissance dans son studio bien arrangé et confortable pour quelques jours (3 personnes, idéal pour 2) et le contact passe très facilement. 
Le quartier est top: le métro est à 3mn à pied, les restau et bars de 1mn à 10mn pour un choix énorme.
La rue et l'appart en général sont super calmes. Entrée avec code, seulement deux étages à grimper.
Les seules petis hics: pas de vraie cuisinière, pas de chauffe-eau (avec sa vieille plaque, ça nous a pris une plombe pour un thé :-) ), SDB étroite (mais pour qq jours, ça va!) Des petits riens qui font le charme de cet appart!
Juste finir le commentaire pour remercier chaleureusement Benoît. Nous étions à Paris lors des attentats du vendredi 13. Il s'est inquiété de nous et  a été d'une empathie et d'une gentillesse touchante. En plus d'un logement agréable, nous avons connu une personne avec un grand cœur. Merci!",1,french,fr-en,"Benedict has a lot of excellent feedback and it is not for nothing!
It is open, welcoming, very accommodating (including the schedules) and relax. We met in his studio well arranged and comfortable for a few days (3 persons, ideal for 2) and the contact passes very easily. 
The neighborhood is great: the metro is 3 minutes walk, the restaurants and bars of 1mn to 10mn for a huge selection.
The street and the apartment in general is super quiet. Entry with code, only two floors to climb.
The only small snags: no real stove, no water heater (with its old plate, it took us a weight for a cup of tea :-) ), SDB close (but for a few days, it goes!) Small nothings that make up the charm of this apartment!
Just end the comment to thank Benedict. We were in Paris during the attacks on Friday the 13th. He expressed concern that we and has been of empathy and kindness touching. In addition to a good home, we have known a person with a big heart. Thank you!"
"Je n ai pas rencontre benoit mais il a ete tres reactif :)
Tres arrangeant vu que je suis arrivee tard le vendredi soir et j ai pu repartir a l heure que je voulais le dimanche
L appartement est conforme aux photos ! A 2 min du moulin rouge restos et magasins ! Bref tout etait parfait ! Merci benoit !",1,french,fr-en,"I didn't meet benoit but he has been very reactive :)
Very accommodating given that I am arriving late on a Friday evening and I have been able to leave the time as I wanted on Sunday
The apartment complies with the pictures ! A 2 min from moulin rouge restaurants and shops ! In short, everything was perfect ! Thank you benoit !"
"Encore un super week end dans  votre appartement! La situation et le logement sont vraiment top, et encore mieux avec les travaux réalisés! 
Merci encore et à bientôt",1,french,fr-en,"Still a great weekend in your apartment! The situation and accommodation are really top, and even better with the work done! 
Thanks again and see you soon"
"Très bien reçu par Benoît très bien situé ( Montmartre a deux pas, restauration, métro, le Moulin Rouge, calme, pratique et fonctionnel 

",1,french,fr-en,"Very well received by Benedict very well located ( Montmartre, two steps away, restaurants, the metro, the Moulin Rouge, quiet, practical and functional 

"
"L appartement est IDEALEMENT placé au coeur de Montmartre!!! Rue au calme. Appartement super bien agencé et qui correspond très bien aux photos. 
Proche d une rue commercante et des transports!!! Je recommande vivement cet Airbnb car tout s est super bien passé. Merci beaucoup!!!",1,french,fr-en,"The apartment is IDEALLY placed in the heart of Montmartre!!! Quiet street. Apartment super tidy and which corresponds very well to the photos. 
Nearby, a street retailing and transportation!!!!! I would highly recommend this Airbnb because all s is super well spent. Thank you very much!!!"
"Benoit a été très disponible pour organiser au mieux notre arrivée. 
L'appartement est fidèle à la description dans un quartier animée tout en étant dans une rue très calme.
Proche restaurant, commerces, bar, transport, idéal pour apprécier et  visiter Paris.
Je recommande fortement l'appartement!",1,french,fr-en,"Benoit has been very available to better organize our arrival. 
The apartment is true to the description in a lively district while being in a very quiet street.
Close to restaurant, shops, bar, transport, ideal to enjoy and visit Paris.
I highly recommend the apartment!"
"bon accueil appart sympa un peu petit quand on a l'habitude d'espace... très bien situé dans un quartier agréable, vivant et à la fois calme. ",1,french,fr-en,"welcome apartment nice a little small when you are used to space... very well located in a nice neighborhood, alive and full of peace. "
"Même si je n'ai pas eu l'occasion de rencontrer Benoit, le séjour s'est super bien passé, Benoit a été très arrangeant, très clair dans ses explications et très réactif! L'appartement est super sympa dans un quartier de rêve!
Je recommande pleinement!",1,french,fr-en,"Even if I have not had the opportunity to meet Benoit, the stay went very well, Benoit was very accommodating, very clear in his explanations and very responsive! The apartment is super nice in a neighbourhood of dream!
I recommend fully!"
Très bel appartement situé dans un très bon emplacement. Benoît fut un hôte disponible quand on en avait besoin.,1,french,fr-en,Very nice apartment located in a very good location. Benedict was a host available when we needed it.
"Studio petit mais calme, très bien situé, arrêt métro proche. Benoît n'était pas présent mais il a répondu à toutes nos questions par messagerie. Nous recommandons. ",1,french,fr-en,"Studio small but quiet, very well located, off the metro near. Benedict was not present, but he answered all of our questions by e-mail. We recommend that you. "
"Le logement de Benoît est idéalement situé pour visiter le quartier de montmatre. Durant notre séjour nous avons fortement apprécié la proximité du métro , du bus et des petits commerces. La taille du logement est correcte pour quatre, mais le petit soucis de propreté  à été dérangeant pour nos enfants allergiques à la poussière. Je recommande ce logement plutôt pour des jeunes que pour des familles avec enfants. Benoît à été explicite par ailleurs dans ses instructions même si nous ne l'avons pas rencontré. ",1,french,fr-en,"The housing of Benedict is ideally located for visiting the district of montmartre. During our stay we greatly appreciated the proximity to the subway , bus, and small business. The size of the dwelling is correct for four, but the little worries of cleanliness was disturbing for our children who are allergic to the dust. I recommend this accommodation rather for young people than for families with children. Benedict was explicit in its instructions even if we have not met. "
Studio idéalement situé. Au calme dans une petite rue et proche de tout les commerces et arrêt de bus. Accès rapide pour le centre de Paris.,1,french,fr-en,Studio conveniently located. In a quiet location in a small street and close to all the shops and bus stop. Quick access to the centre of Paris.
Tout c'est bien passé...,1,french,fr-en,Everything went well...
"Cet appartement est absolument exceptionnel : un grand salon baigné de lumière, une chambre sans vis à vis ni bruit, un mobilier design et épuré créant une ambiance très zen et exclusive et surtout la terrasse est simplement unique à Paris, l'exposition suit le soleil du matin jusqu'au soir, c'est un jardin suspendu au dessus des toits de Paris invitant au repos. Anne est une hôte de grande qualité : l'accueil et la réception sont de haut niveau. ",1,french,fr-en,"This apartment is absolutely amazing : a large living room bathed in light, a room without vis-à-vis any noise, a furniture design and minimalist, creating a very zen and exclusive and especially the terrace is simply unique in Paris, the exhibition follows the sun from morning until evening, it is a hanging garden above the roofs of Paris, inviting the rest. Anne is a host of great quality : the welcome and reception are of a high standard. "
"Belle rencontre que nous avons fait là ! Anne est une femme charmante, prévenante et laissant l'atmosphère suffisamment légère pour se sentir un peu chez soi. La vue depuis la terrasse panoramique de son appartement est, il est vrai, un plus non négligeable, mais le meilleur réside à coup sur ailleurs, chez son hôte. ",1,french,fr-en,"Beautiful encounter that we have made there ! Anne is a charming woman, considerate, and leaving the atmosphere light enough to feel a little at home. The view from the panoramic terrace of his apartment is, it is true, a more non-trivial, but the best lies to kick on elsewhere, at the home of his host. "
"L'îlot de lumière auprès de Anne est un endroit magnifique, calme et paisible. Merveilleuse chambre, avec salle de douche privative. Le tout est très propre et très accueillant. Anne est une dame très charmante avec laquelle j'ai adoré prendre le petit déjeuner et discuter longuement. 
J'y retournerai certainement. ",1,french,fr-en,"The island of light with Anne is a beautiful place, quiet and peaceful. Wonderful room, with en suite shower room. Everything is very clean and very welcoming. Anne is a lady, very charming, with whom I loved to have breakfast and discuss at length. 
I will definitely be back. "
"最高の時間でした
ﾛｰｹｰｼｮﾝが美しく
parisの景色を独占できます
高級ﾎﾃﾙに泊まっても味わえない
美しい時間が過ごせます
何よりanneの心遣いが美しい",1,french,ja-en,"Had the best time
White I what I my row and watching beautiful
paris view of Monopoly can be
Luxury universal night even taste
Beautiful time
What's more anne's thoughtfulness is beautiful"
"L'appartement est conforme à la description. Il est très silencieux et très calme. la salle de bain est très agréable. Le quartier est tres sympa et on est proche du métro. L'appartement manque de lumière et de place pour dejeuner à 4. le gros hic est que j'ai dû payer 30 € supplémentaires car je suis arrivée après 21 heures même si cela était indiqué sur airbnb, je trouve cela très cher.",1,french,fr-en,"The apartment conforms to the description. It is very quiet and very calm. the bathroom is very nice. The neighborhood is very nice and it is close to the metro. The apartment is a lack of light and room for breakfast at 4. the big catch is that I had to pay 30 euro extra because I arrived after 21 hours even if it was stated on airbnb, I found this to be very expensive."
"C'etait parfait. 
Très centralement et très professionnel.
",1,french,fr-en,"It was perfect. 
Very centrally and very professional.
"
"Je ne préconise pas cet appartement. Valise à peine posé, un état des lieux détaillés m'est soumis pour signature obligatoire. Comment signer un tel document? Un etat des lieux classique prend au moins 1h. Niveau accueil, pas très accueillante non-plus. Appartement très brouillant. Bref bien déçu.",1,french,fr-en,"I do not recommend this apartment. Suitcase barely posed, a statement of the places detailed, to me, is submitted for signature required. How to sign such a document? A state of play classic takes at least 1 hour. Level reception, not very welcoming. Apartment very confusing. In short very disappointed."
"Accueil agréable. Appartement correspondant parfaitement aux photos, propre et calme. Situation géographique idéale, en plein centre de Paris, à 2 pas de la rue montorgueil et du métro. Nous avons été satisfaits. ",1,french,fr-en,"Home pleasant. Apartment corresponded perfectly to the photos, clean and quiet. Ideal location, right in the centre of Paris, 2 steps from the rue montorgueil and metro. We have been satisfied. "
"Le logement est très agréable, pratique, très bien pour une famille. Bon accueil et très bon emplacement, cet appartement est idéal pour visiter le centre à pied. ",1,french,fr-en,"The accommodation is very nice, convenient, very well for a family. Good reception and very good location, this apartment is ideal to visit the centre on foot. "
"Magnifique petit appartement très bien soigné et très pratique situé dans une jolie rue et très proche d'absolument tout. 
Nous étions deux adultes à dormir chacune dans une chambre et c'était vraiment parfait. Le canapé-lit est très confortable, la cuisine super fonctionnelle, la salle de bains très bien. Je recommande vivement ce logement d'autant plus que Virginie vit au-dessus, est au besoin disponible et nous a donné de bons conseils.
Elle n'était pas là pour nous recevoir mais Miguel était là, ponctuel et accueillant. ",1,french,fr-en,"Beautiful small apartment, very well cared for and very convenient located in a lovely street and very close to absolutely everything. 
We were two adults to sleep each in a room and it was perfect. The sofa bed is very comfortable, the kitchen super functional, the bathroom very well. I would highly recommend this accommodation especially as Virginia saw above, is the need available and gave us good advice.
She was not there to receive us but Miguel was there, punctual and welcoming. "
"Très bon accueil téléphonique, rendez vous avec Antoine à l'heure, au niveau de la communication rien à redire",1,french,fr-en,"Very good telephone reception, appointment with Antoine at the time, the level of communication nothing to say"
"Logement conforme aux photos, bonne situation géographique, bon accueil. ",1,french,fr-en,"Housing according to the photos, good location, good host. "
"L'appartement est au cœur de la capitale, idéal pour découvrir Paris à pied. Le quartier est animé.
Nous avons particulièrement apprécié le parking pour la voiture ,ainsi que le calme la nuit.
",1,french,fr-en,"The apartment is in the heart of the capital, ideal to discover Paris by foot. The neighborhood is lively.
We particularly appreciated the parking for the car ,as well as the quiet of the night.
"
"Appartement très bien situé, au calme bien que dans un quartier très animé. Immeuble ancien donc on entend un peu les enfants galoper au dessus de l'appartement :-)
Literie confortable y compris le canapé-lit !
Accueil parfait et disponibilité de Virginie qui a facilité notre départ un peu tardif . On reviendra avec plaisir ",1,french,fr-en,"Apartment very well located, quiet although in a very lively area. Old building so you hear a little kids ride at the top of the apartment :-)
Comfortable beds including the sofa bed !
Perfect home and availability of Virginia, who has facilitated our departure a little late . We will come back with pleasure "
"Je recommande vivement cet appart ! Nous y avons séjourné 3 nuits pour un séjour professionnel ! Bien situé, avec tout à deux pas. Tout petit bémol, l'appart est dans un vieil immeuble (en même temps c'est normal à Paris), donc on entend les gens dans les escaliers, depuis tôt le matin. Mais avec une petite paire de boule quies c'est tip top. J'y reviendrai sans hésiter !",1,french,fr-en,"I would highly recommend this apartment ! We have stayed there 3 nights for a business trip ! Well located, with everything at your doorstep. Any small downside, the apartment is in an old building (at the same time, it is normal in Paris), so you hear people in the stairs, since early in the morning. But with a pair of small ball quies it is tip top. I will come back without hesitation !"
"Appartement agréable et calme dans un quartier charmant. Accueil peu personnalisé , mais hébergement à recommander.",1,french,fr-en,"Apartment nice and quiet in a lovely neighborhood. Welcome little custom , but accommodation to recommend."
"quartier très agréable , proche des restaurants et boutiques tout en étant dans une rue très calme , appartement confortable",1,french,fr-en,"very nice area , close to restaurants and shops while being in a very quiet street , comfortable apartment"
"Bel appartement très bien situé, calme, propre et conforme aux photos et descriptions. L'entrée et la sortie dans le logement sont un peu impersonnels mais les prestations sont bonnes. En bref, c'est une expérience tout à fait recommandable !",1,french,fr-en,"Beautiful apartment very well located, quiet, clean and consistent with photos and descriptions. The input and output in the housing are a little impersonal, but the benefits are good. In short, it is an experience quite recommendable !"
"Très bon rapport qualité/prix, logement très bien situé dans un quartier très vivant, restaurants, bars, boutiques, le quartier montorgeuil est top! Je le recommande vivement!
Virginie est disponible et sympathique.",1,french,fr-en,"Very good report quality/price, accommodation very well located in a lively area, restaurants, bars, shops, the quartier montorgeuil is top! I strongly recommend it!
Virginia is available and friendly."
"L'appartement de Virginie est juste idéalement situé. Outre la localisation : propreté, commodité et fonctionnalité qualifient ce logement. De plus la disponibilité et la gentillesse de Virginie (ainsi que Miguel) n'ont joué qu'à rendre ce séjour super.
Je recommande évidemment +++++! Une de mes meilleures expériences airbnb.",1,french,fr-en,"The apartment of Virginia is just ideally located. In addition to the localization : cleanliness, convenience, and functionality to qualify a home. Plus the availability and kindness of Virginia (and Miguel) have not played to make the stay super.
I recommend of course +++++! One of my best experiences with airbnb."
"Appartement parfaitement situé en plein cœur de Paris. Quartier typique très convivial avec de nombreux commerces et restaurants. Le logement était conforme au descriptif ainsi qu'à nos attentes, et idéal pour un séjour en famille avec nos deux enfants de 3 et 7 ans. 
A recommander ! ",1,french,fr-en,"Apartment perfectly located in the heart of Paris. Typical neighbourhood, very friendly with lots of shops and restaurants. The housing was in compliance with the description and our expectations, and ideal for a family holiday with our two children 3 and 7 years. 
Has recommend!!! "
"Un appartement très bien situé, dans le quartier animé et vivant qu'est la rue Montorgueil, mais avec la possibilité de dormir au calme. Parfait !
Bien équipé pour notre séjour à 4 personnes.

Très bons échanges avec la propriétaire avant le voyage ainsi qu'avec la personne qui est venu nous accueillir.
A louer sans hésiter.",1,french,fr-en,"An apartment very well located, in the lively and living that is rue Montorgueil, but with the possibility of sleeping in quiet. Perfect !
Well-equipped for our stay with 4 people.

Very good exchanges with the owner prior to the trip, as well as with the person who came up to greet us.
Rent without hesitation."
"Parfaitement situé dans le coeur du 2e arrondissement, très calme avec beaucoup de charme!",1,french,fr-en,"Perfectly located in the heart of 2e arrondissement, very quiet with lots of charm!"
Appartement conforme à la description. Idéalement situé et calme.,1,french,fr-en,Apartment conform to the description. Ideally located and quiet.
